"sample_raw_id","feature_id","name_sirius","smiles_sirius","InChI_sirius","NPC.pathway_canopus","NPC.superclass_canopus","RF_importance","Mature - Young.sample_raw_id","Mature - Young.group","Mature - Young.posthoc_Pvalue","Mature - Young.log10P"
"251","X1308_608.39_1.6_peak",1308,"null","CCCC=CC(=O)CCC1=CC(=C(C(=C1)OC2CCCC2)O)C3C(CCC(C3CCC[NH+]=C(N)N)OC)CC(C)C","InChI=1S/C34H55N3O4/c1-5-6-7-11-26(38)17-15-24-21-29(33(39)31(22-24)41-27-12-8-9-13-27)32-25(20-23(2)3)16-18-30(40-4)28(32)14-10-19-37-34(35)36/h7,11,21-23,25,27-28,30,32,39H,5-6,8-10,12-20H2,1-4H3,(H4,35,36,37)/p+1","Terpenoids","Pseudoalkaloids",NA,"X1308_608.39_1.6_peak","Mature - Young",0.0679691362157013,2.16768824926471
"252","X1310_524.37_5.2_peak",1310,"C16-PAF acether","CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C","InChI=1S/C26H54NO7P/c1-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21-31-23-26(34-25(2)28)24-33-35(29,30)32-22-20-27(3,4)5/h26H,6-24H2,1-5H3/p+1","Fatty acids","Glycerophospholipids",NA,"X1310_524.37_5.2_peak","Mature - Young",0.0813288149752207,2.08975555566582
"253","X1316_449.22_1.8_peak",1316,NA,NA,NA,NA,NA,NA,"X1316_449.22_1.8_peak","Mature - Young",0.273381806260242,1.56323039139109
"254","X132_339.29_4.7_peak",132,"Glycidol oleate","CCCCCCCCC=CCCCCCCCC(=O)OCC1CO1","InChI=1S/C21H38O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(22)24-19-20-18-23-20/h9-10,20H,2-8,11-19H2,1H3","Fatty acids","Fatty Acids and Conjugates",NA,"X132_339.29_4.7_peak","Mature - Young",0.0989439400076247,2.00461079975817
"255","X1320_521.38_5.8_peak",1320,NA,NA,NA,NA,NA,0,"X1320_521.38_5.8_peak","Mature - Young",0.0463115733379834,2.33431046451685
"256","X1321_472.78_2.3_peak",1321,NA,NA,NA,NA,NA,NA,"X1321_472.78_2.3_peak","Mature - Young",0.796299860858231,1.09892336016036
"257","X1323_357.24_1.7_peak",1323,NA,NA,NA,NA,NA,NA,"X1323_357.24_1.7_peak","Mature - Young",0.0510408230894655,2.29208233075377
"258","X1324_552.48_7.2_peak",1324,NA,NA,NA,"Fatty acids","Fatty amides",NA,"X1324_552.48_7.2_peak","Mature - Young",0.149407694182604,1.8256270366906
"259","X1325_413.28_1.3_peak",1325,"tert-butyl [1-({4-[(2-amino-1-methyl-2-oxoethyl)carbamoyl]piperidin-1-yl}carbonyl)-3-methylbutyl]carbamate","CC(C)CC(C(=O)N1CCC(CC1)C(=O)NC(C)C(=O)N)NC(=O)OC(C)(C)C","InChI=1S/C20H36N4O5/c1-12(2)11-15(23-19(28)29-20(4,5)6)18(27)24-9-7-14(8-10-24)17(26)22-13(3)16(21)25/h12-15H,7-11H2,1-6H3,(H2,21,25)(H,22,26)(H,23,28)","Amino acids and Peptides","Small peptides",NA,"X1325_413.28_1.3_peak","Mature - Young",0.955760881708945,1.01965074866939
"260","X133_289.66_4.9_peak",133,NA,NA,NA,NA,NA,NA,"X133_289.66_4.9_peak","Mature - Young",0.812773915723436,1.09003024260833
"261","X1331_492.28_1.4_peak",1331,NA,NA,NA,NA,NA,NA,"X1331_492.28_1.4_peak","Mature - Young",0.623298581528241,1.20530386145255
"262","X1332_303.14_0.5_peak",1332,"Histidylphenylalanine","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CN=CN2)N","InChI=1S/C15H18N4O3/c16-12(7-11-8-17-9-18-11)14(20)19-13(15(21)22)6-10-4-2-1-3-5-10/h1-5,8-9,12-13H,6-7,16H2,(H,17,18)(H,19,20)(H,21,22)","Amino acids and Peptides","Small peptides",NA,"X1332_303.14_0.5_peak","Mature - Young",0.537092792107864,1.26995067590375
"263","X1334_387.18_6_peak",1334,NA,NA,NA,NA,NA,NA,"X1334_387.18_6_peak","Mature - Young",0.279178851190164,1.55411748418388
"264","X1335_641.31_1.4_peak",1335,"Guangomide A","CC1C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)N(C(C(=O)N1)CC2=CC=CC=C2)C)CC(C)C)C)C(C)(C)O)C)C","InChI=1S/C31H46N4O9/c1-17(2)15-23-28(39)35(9)22(16-21-13-11-10-12-14-21)25(36)32-18(3)27(38)34(8)20(5)30(41)44-24(31(6,7)42)26(37)33-19(4)29(40)43-23/h10-14,17-20,22-24,42H,15-16H2,1-9H3,(H,32,36)(H,33,37)","Amino acids and Peptides","Oligopeptides",NA,"X1335_641.31_1.4_peak","Mature - Young",0.385151041844015,1.41436892302284
"265","X1336_506.44_6.8_peak",1336,NA,NA,NA,"Fatty acids","Glycerolipids",NA,"X1336_506.44_6.8_peak","Mature - Young",0.154189495717979,1.81194521193427
"266","X134_576.26_1.8_peak",134,NA,NA,NA,NA,NA,NA,"X134_576.26_1.8_peak","Mature - Young",0.115422113089641,1.93771097911096
"267","X1342_283.24_4_peak",1342,"trans,trans-4-p-Tolyl-4''-vinyl-bicyclohexyl","CC1=CC=C(C=C1)C2CCC(CC2)C3CCC(CC3)C=C","InChI=1S/C21H30/c1-3-17-6-10-19(11-7-17)21-14-12-20(13-15-21)18-8-4-16(2)5-9-18/h3-5,8-9,17,19-21H,1,6-7,10-15H2,2H3","Terpenoids","Diterpenoids",NA,"X1342_283.24_4_peak","Mature - Young",0.135829874919276,1.86700469923333
"268","X1343_417.24_0.6_peak",1343,"4-amino-5-[[1-[[1-carboxy-4-(diaminomethylideneamino)butyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid","CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCC(=O)O)N","InChI=1S/C17H32N6O6/c1-9(2)8-12(23-14(26)10(18)5-6-13(24)25)15(27)22-11(16(28)29)4-3-7-21-17(19)20/h9-12H,3-8,18H2,1-2H3,(H,22,27)(H,23,26)(H,24,25)(H,28,29)(H4,19,20,21)","Amino acids and Peptides","Small peptides",NA,"X1343_417.24_0.6_peak","Mature - Young",0.0520564195808397,2.2835257057957
"269","X1345_590.28_1.2_peak",1345,NA,NA,NA,NA,NA,NA,"X1345_590.28_1.2_peak","Mature - Young",0.0844479711401703,2.0734107798788
"270","X1346_424.23_2_peak",1346,NA,NA,NA,NA,NA,NA,"X1346_424.23_2_peak","Mature - Young",0.22373722501834,1.65026175271566
"271","X1347_577.83_1.9_peak",1347,NA,NA,NA,NA,NA,NA,"X1347_577.83_1.9_peak","Mature - Young",0.7415797481206,1.12984213889534
"272","X1348_777.54_6.4_peak",1348,NA,NA,NA,NA,NA,NA,"X1348_777.54_6.4_peak","Mature - Young",0.0700206316389164,2.15477397588949
"273","X1351_482.22_1_peak",1351,"null","CC(C)C(C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C)C=O)NC(=O)CNC(=O)C","InChI=1S/C19H33N5O8/c1-9(2)15(23-14(29)6-20-12(5)28)18(31)24-16(11(4)27)19(32)22-13(8-26)17(30)21-10(3)7-25/h7,9-11,13,15-16,26-27H,6,8H2,1-5H3,(H,20,28)(H,21,30)(H,22,32)(H,23,29)(H,24,31)","Amino acids and Peptides","Small peptides",NA,"X1351_482.22_1_peak","Mature - Young",0.810694017445958,1.09114303186714
"274","X1352_251.67_1.3_peak",1352,NA,NA,NA,NA,NA,NA,"X1352_251.67_1.3_peak","Mature - Young",0.516352466510131,1.28705374410219
"275","X1353_497.72_1.2_peak",1353,NA,NA,NA,NA,NA,NA,"X1353_497.72_1.2_peak","Mature - Young",0.916688799276363,1.03777807512116
"276","X1355_527.4_7_peak",1355,NA,NA,NA,NA,NA,NA,"X1355_527.4_7_peak","Mature - Young",0.173814017468453,1.75991520220429
"277","X1356_404.31_5.6_peak",1356,NA,NA,NA,NA,NA,0,"X1356_404.31_5.6_peak","Mature - Young",0.0445582730105001,2.35107164989323
"278","X1357_816.64_7.1_peak",1357,NA,NA,NA,"Amino acids and Peptides","Oligopeptides",NA,"X1357_816.64_7.1_peak","Mature - Young",0.613748403614584,1.21200962448572
"279","X1358_385.24_1.1_peak",1358,NA,NA,NA,NA,NA,NA,"X1358_385.24_1.1_peak","Mature - Young",0.226972124289082,1.6440274776563
"280","X1359_510.36_5.1_peak",1359,"Lysolecithin, heptadecanoyl","CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O","InChI=1S/C25H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26(2,3)4/h24,27H,5-23H2,1-4H3/p+1","Fatty acids","Glycerophospholipids",NA,"X1359_510.36_5.1_peak","Mature - Young",0.570768285657578,1.24354016615753
"281","X136_454.37_5_peak",136,NA,NA,NA,"Fatty acids","Glycerolipids",NA,"X136_454.37_5_peak","Mature - Young",0.0757833051671016,2.12042645759188
"282","X1361_400.41_6_peak",1361,"2,4-dimethyl-3-(octadecylamino)pentane-1,5-diol","CCCCCCCCCCCCCCCCCCNC(C(C)CO)C(C)CO","InChI=1S/C25H53NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26-25(23(2)21-27)24(3)22-28/h23-28H,4-22H2,1-3H3","Fatty acids","Sphingolipids",NA,"X1361_400.41_6_peak","Mature - Young",0.829294916203872,1.08129099694901
"283","X1364_522.6_6.8_peak",1364,NA,NA,NA,NA,NA,NA,"X1364_522.6_6.8_peak","Mature - Young",0.912306628059334,1.03985916990313
"284","X1365_637.27_4.9_peak",1365,"Fmrfamide","CSCCC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)C(CC2=CC=CC=C2)N","InChI=1S/C29H42N8O4S/c1-42-16-14-23(35-26(39)21(30)17-19-9-4-2-5-10-19)28(41)36-22(13-8-15-34-29(32)33)27(40)37-24(25(31)38)18-20-11-6-3-7-12-20/h2-7,9-12,21-24H,8,13-18,30H2,1H3,(H2,31,38)(H,35,39)(H,36,41)(H,37,40)(H4,32,33,34)","Alkaloids","Pseudoalkaloids",NA,"X1365_637.27_4.9_peak","Mature - Young",0.420117662373289,1.37662905969026
"285","X1366_480.43_6.7_peak",1366,"null","CC(C)CCCCCCCCCCCCCCCOCC(COCC(CO)(CO)CO)O","InChI=1S/C26H54O6/c1-24(2)16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-31-18-25(30)19-32-23-26(20-27,21-28)22-29/h24-25,27-30H,3-23H2,1-2H3","Fatty acids","Glycerolipids",NA,"X1366_480.43_6.7_peak","Mature - Young",0.18565037458783,1.73130417015846
"286","X1369_640.35_3.8_peak",1369,"null","CCCCCCCCCCCCOC1C(C(C(C(O1)CO)OC2(CC(C(C(O2)C(C(CO)O)O)NC(=O)C)O)C(=O)O)O)O","InChI=1S/C29H53NO14/c1-3-4-5-6-7-8-9-10-11-12-13-41-27-24(38)23(37)25(20(16-32)42-27)43-29(28(39)40)14-18(34)21(30-17(2)33)26(44-29)22(36)19(35)15-31/h18-27,31-32,34-38H,3-16H2,1-2H3,(H,30,33)(H,39,40)","Carbohydrates","Polyols",NA,"X1369_640.35_3.8_peak","Mature - Young",0.15303528360881,1.81520842728703
"287","X137_259.63_4.8_peak",137,NA,NA,NA,NA,NA,NA,"X137_259.63_4.8_peak","Mature - Young",0.333802269380825,1.47651071506175
"288","X1370_457.76_1.4_peak",1370,NA,NA,NA,"Alkaloids","Ornithine alkaloids",NA,"X1370_457.76_1.4_peak","Mature - Young",0.818156467029082,1.08716363242995
"289","X1371_361.69_0.7_peak",1371,NA,NA,NA,NA,NA,NA,"X1371_361.69_0.7_peak","Mature - Young",0.344384424666646,1.46295649843293
"290","X1372_457.2_0.9_peak",1372,NA,NA,NA,NA,NA,NA,"X1372_457.2_0.9_peak","Mature - Young",0.451664008326504,1.34518451561078
"291","X1374_523.76_2.2_peak",1374,NA,NA,NA,NA,NA,NA,"X1374_523.76_2.2_peak","Mature - Young",0.321046870656924,1.4934315589294
"292","X1375_708.46_2.2_peak",1375,"null","CC(=O)NC1C(C(C(OC1OC(C)(C)C2CCC3(C=C(CCC3O2)C4CCC5C4(CC(C6C5(CCC(O6)C(C)(C)O)C)O)C)C)CO)OC)O","InChI=1S/C39H65NO10/c1-21(42)40-30-31(44)32(46-9)25(20-41)47-34(30)50-36(4,5)28-14-16-37(6)18-22(10-13-29(37)48-28)23-11-12-26-38(7)17-15-27(35(2,3)45)49-33(38)24(43)19-39(23,26)8/h18,23-34,41,43-45H,10-17,19-20H2,1-9H3,(H,40,42)","Terpenoids","Pseudoalkaloids",0.0115,"X1375_708.46_2.2_peak","Mature - Young",0.0457249434957979,2.33984682252685
"293","X1379_408.21_1.7_peak",1379,"L-alpha-glutamyl-L-isoleucyl-L-phenylalanine","CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CCC(=O)O)N","InChI=1S/C20H29N3O6/c1-3-12(2)17(23-18(26)14(21)9-10-16(24)25)19(27)22-15(20(28)29)11-13-7-5-4-6-8-13/h4-8,12,14-15,17H,3,9-11,21H2,1-2H3,(H,22,27)(H,23,26)(H,24,25)(H,28,29)","Amino acids and Peptides","Small peptides",NA,"X1379_408.21_1.7_peak","Mature - Young",0.22793794716018,1.64218336735856
"294","X138_502.29_4.9_peak",138,"1-18:1-lysoPE","CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O","InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)","Fatty acids","Glycerophospholipids",NA,"X138_502.29_4.9_peak","Mature - Young",0.307656854731667,1.51193340419379
"295","X1380_423.27_1.9_peak",1380,NA,NA,NA,NA,NA,NA,"X1380_423.27_1.9_peak","Mature - Young",0.0509801531959383,2.29259886380495
"296","X1381_244.66_0.9_peak",1381,NA,NA,NA,NA,NA,NA,"X1381_244.66_0.9_peak","Mature - Young",0.578787547057993,1.23748082154432
"297","X1382_524.45_6.5_peak",1382,NA,NA,NA,"Alkaloids","Guanidine alkaloids",NA,"X1382_524.45_6.5_peak","Mature - Young",0.105855539331501,1.97528641078431
"298","X1383_619.38_2.3_peak",1383,"null","CC(C)CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)O)N","InChI=1S/C31H50N6O7/c1-18(2)16-22(33)27(39)35-24(17-20-10-12-21(38)13-11-20)30(42)37-15-7-9-25(37)28(40)36-26(19(3)4)29(41)34-23(31(43)44)8-5-6-14-32/h10-13,18-19,22-26,38H,5-9,14-17,32-33H2,1-4H3,(H,34,41)(H,35,39)(H,36,40)(H,43,44)","Amino acids and Peptides","Oligopeptides",0.02,"X1383_619.38_2.3_peak","Mature - Young",0.035704077207273,2.44728218703868
"299","X1384_396.22_1.7_peak",1384,NA,NA,NA,NA,NA,NA,"X1384_396.22_1.7_peak","Mature - Young",0.454634626044686,1.34233749046001
"300","X1386_396.35_4.9_peak",1386,"N-oleoyl leucine","CCCCCCCCC=CCCCCCCCC(=O)NC(CC(C)C)C(=O)O","InChI=1S/C24H45NO3/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(26)25-22(24(27)28)20-21(2)3/h11-12,21-22H,4-10,13-20H2,1-3H3,(H,25,26)(H,27,28)","Fatty acids","Sphingolipids",NA,"X1386_396.35_4.9_peak","Mature - Young",0.483184835803249,1.31588670400264
"301","X1387_504.27_0.6_peak",1387,"Kdel sequence","CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)N","InChI=1S/C21H37N5O9/c1-11(2)9-15(21(34)35)26-19(32)13(6-7-16(27)28)24-20(33)14(10-17(29)30)25-18(31)12(23)5-3-4-8-22/h11-15H,3-10,22-23H2,1-2H3,(H,24,33)(H,25,31)(H,26,32)(H,27,28)(H,29,30)(H,34,35)","Amino acids and Peptides","Small peptides",NA,"X1387_504.27_0.6_peak","Mature - Young",0.330722661276826,1.48053604599863
"302","X1388_465.31_6_peak",1388,NA,NA,NA,NA,NA,NA,"X1388_465.31_6_peak","Mature - Young",0.0816588931030007,2.08799651129175
"303","X139_299.15_1.7_peak",139,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(3-phenylpropoxy)oxane-3,4,5-triol","C1=CC=C(C=C1)CCCOC2C(C(C(C(O2)CO)O)O)O","InChI=1S/C15H22O6/c16-9-11-12(17)13(18)14(19)15(21-11)20-8-4-7-10-5-2-1-3-6-10/h1-3,5-6,11-19H,4,7-9H2","Terpenoids","Apocarotenoids",NA,"X139_299.15_1.7_peak","Mature - Young",0.937610933035206,1.02797733719504
"304","X1390_776.47_5.6_peak",1390,"null","COCCC[NH2+]CC1=CC2CC3(C4(C2C5=CC(=O)OC15CCCC4)CCC6C3(C(C7CC8C(CC=CC8CC9C7(C6(CCC9O)C=O)O)C1CCCC1)O)O)O","InChI=1S/C46H65NO9/c1-55-19-7-18-47-25-30-20-29-24-44(52)41(14-4-5-15-43(30)34(39(29)41)23-38(50)56-43)17-13-37-42(26-48)16-12-36(49)33-21-28-10-6-11-31(27-8-2-3-9-27)32(28)22-35(45(33,42)53)40(51)46(37,44)54/h6,10,20,23,26-29,31-33,35-37,39-40,47,49,51-54H,2-5,7-9,11-19,21-22,24-25H2,1H3/p+1","Terpenoids","Diterpenoids",NA,"X1390_776.47_5.6_peak","Mature - Young",0.470551983166472,1.32739239188542
"305","X1391_400.34_4.9_peak",1391,"Tocris-0609","CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C","InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h21H,5-20H2,1-4H3/p+1","Fatty acids","Fatty esters",NA,"X1391_400.34_4.9_peak","Mature - Young",0.703705615753744,1.15260898317591
"306","X1392_495.02_6.4_peak",1392,NA,NA,NA,NA,NA,0.03,"X1392_495.02_6.4_peak","Mature - Young",0.0482753359746816,2.31627469504328
"307","X1393_445.26_1.3_peak",1393,"null","CC1=NC2CCC1OC2OC3C(CC(C(C3O)OC4C(C(C(CO4)(C)O)NC)O)N)N","InChI=1S/C20H36N4O7/c1-8-12-5-4-11(24-8)18(29-12)30-15-9(21)6-10(22)16(13(15)25)31-19-14(26)17(23-3)20(2,27)7-28-19/h9-19,23,25-27H,4-7,21-22H2,1-3H3","Amino acids and Peptides","Small peptides",NA,"X1393_445.26_1.3_peak","Mature - Young",0.276957512497112,1.55758685008115
"308","X1394_555.29_4.7_peak",1394,"[2-hydroxy-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (9Z,12Z)-octadeca-9,12-dienoate","CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O","InChI=1S/C27H48O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h6-7,9-10,21-22,24-29,31-33H,2-5,8,11-20H2,1H3","Fatty acids","Glycerolipids",NA,"X1394_555.29_4.7_peak","Mature - Young",0.623020064658703,1.20549796645442
"309","X1395_641.76_1.1_peak",1395,NA,NA,NA,NA,NA,NA,"X1395_641.76_1.1_peak","Mature - Young",0.860428750815028,1.0652850862998
"310","X1396_346.73_0.9_peak",1396,NA,NA,NA,NA,NA,NA,"X1396_346.73_0.9_peak","Mature - Young",0.832639538456246,1.07954297018997
"311","X1397_288.13_0.8_peak",1397,"N-(2-Quinoxaloyl)-DL-norleucine","CCCCC(C(=O)O)NC(=O)C1=NC2=CC=CC=C2N=C1","InChI=1S/C15H17N3O3/c1-2-3-6-12(15(20)21)18-14(19)13-9-16-10-7-4-5-8-11(10)17-13/h4-5,7-9,12H,2-3,6H2,1H3,(H,18,19)(H,20,21)","Amino acids and Peptides","Small peptides",NA,"X1397_288.13_0.8_peak","Mature - Young",0.272187938158461,1.56513112419987
"312","X1398_343.18_0.7_peak",1398,"2-Thiazolidinecarboxamide, 3-(N-L-prolyl-L-leucyl)-","CC(C)CC(C(=O)N1CCSC1C(=O)N)NC(=O)C2CCCN2","InChI=1S/C15H26N4O3S/c1-9(2)8-11(18-13(21)10-4-3-5-17-10)14(22)19-6-7-23-15(19)12(16)20/h9-11,15,17H,3-8H2,1-2H3,(H2,16,20)(H,18,21)","Amino acids and Peptides","Small peptides",0.0095,"X1398_343.18_0.7_peak","Mature - Young",0.0196225469615659,2.70724462287024
"313","X1399_632.47_6.5_peak",1399,NA,NA,NA,"Fatty acids","Sphingolipids",NA,"X1399_632.47_6.5_peak","Mature - Young",0.170179620455628,1.76909244926667
"314","X1400_546.29_2.1_peak",1400,"null","CC(C)CC1C2=C(CC3N1C(=O)C(NC3=O)CCC(=O)OC(C)(C)C)C4=C(N2)C=C(C=C4)OC5CCCC5","InChI=1S/C30H41N3O5/c1-17(2)14-24-27-21(20-11-10-19(15-23(20)31-27)37-18-8-6-7-9-18)16-25-28(35)32-22(29(36)33(24)25)12-13-26(34)38-30(3,4)5/h10-11,15,17-18,22,24-25,31H,6-9,12-14,16H2,1-5H3,(H,32,35)","Shikimates and Phenylpropanoids","Coumarins",NA,"X1400_546.29_2.1_peak","Mature - Young",0.248988930088635,1.60381996096969
"315","X1403_278.43_0.8_peak",1403,NA,NA,NA,NA,NA,NA,"X1403_278.43_0.8_peak","Mature - Young",0.68214347266198,1.16612427221699
"316","X1404_801.45_2.1_peak",1404,"null","CC(C=O)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCNC(=O)C)NC(=O)C(C(C)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N","InChI=1S/C33H60N12O11/c1-16(15-46)40-31(55)25(18(3)47)44-30(54)23(11-12-24(35)50)42-28(52)21(9-6-7-13-38-20(5)49)43-32(56)26(19(4)48)45-29(53)22(41-27(51)17(2)34)10-8-14-39-33(36)37/h15-19,21-23,25-26,47-48H,6-14,34H2,1-5H3,(H2,35,50)(H,38,49)(H,40,55)(H,41,51)(H,42,52)(H,43,56)(H,44,54)(H,45,53)(H4,36,37,39)","Amino acids and Peptides","Small peptides",NA,"X1404_801.45_2.1_peak","Mature - Young",0.166219936218609,1.77931688867173
"317","X141_503.31_3.8_peak",141,"[6-hydroxy-1-(hydroxymethyl)-5-[2-[2-(hydroxymethyl)pyrrolidin-1-yl]-2-oxoethyl]-1,4a-dimethyl-2,3,4,5,6,7,8,8a-octahydronaphthalen-2-yl] N-(4-methylphenyl)carbamate","CC1=CC=C(C=C1)NC(=O)OC2CCC3(C(C2(C)CO)CCC(C3CC(=O)N4CCCC4CO)O)C","InChI=1S/C28H42N2O6/c1-18-6-8-19(9-7-18)29-26(35)36-24-12-13-27(2)21(15-25(34)30-14-4-5-20(30)16-31)22(33)10-11-23(27)28(24,3)17-32/h6-9,20-24,31-33H,4-5,10-17H2,1-3H3,(H,29,35)","Terpenoids","Steroids",NA,"X141_503.31_3.8_peak","Mature - Young",0.789994988319841,1.1023756638386
"318","X1410_576.41_4.8_peak",1410,"null","CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)C(CCCC)O)O","InChI=1S/C30H57NO9/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-19-23(33)22(31-29(38)24(34)18-6-4-2)21-39-30-28(37)27(36)26(35)25(20-32)40-30/h17,19,22-28,30,32-37H,3-16,18,20-21H2,1-2H3,(H,31,38)","Terpenoids","Diterpenoids",NA,"X1410_576.41_4.8_peak","Mature - Young",0.247202304687941,1.60694748460026
"319","X1411_399.25_4.8_peak",1411,"2-eicosapentaenoyl-glycerol","CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO","InChI=1S/C23H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(26)27-22(20-24)21-25/h3-4,6-7,9-10,12-13,15-16,22,24-25H,2,5,8,11,14,17-21H2,1H3","Fatty acids","Eicosanoids",NA,"X1411_399.25_4.8_peak","Mature - Young",0.928251197830996,1.03233448168052
"320","X1412_457.27_1.1_peak",1412,"2-[[1-[2-[(2-amino-3-methylbutanoyl)amino]-4-carboxybutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoic acid","CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(C(C)C)N","InChI=1S/C21H36N4O7/c1-5-12(4)17(21(31)32)24-18(28)14-7-6-10-25(14)20(30)13(8-9-15(26)27)23-19(29)16(22)11(2)3/h11-14,16-17H,5-10,22H2,1-4H3,(H,23,29)(H,24,28)(H,26,27)(H,31,32)","Amino acids and Peptides","Small peptides",NA,"X1412_457.27_1.1_peak","Mature - Young",0.0651146019831778,2.18632160974799
"321","X1415_355.17_2.3_peak",1415,"Oprea1_358299","COC1=CC(=CC(=C1)C(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3)OC","InChI=1S/C20H22N2O4/c1-25-17-12-16(13-18(14-17)26-2)20(24)22-10-8-21(9-11-22)19(23)15-6-4-3-5-7-15/h3-7,12-14H,8-11H2,1-2H3","Alkaloids","Ornithine alkaloids",NA,"X1415_355.17_2.3_peak","Mature - Young",0.2371733870636,1.62493404422787
"322","X1416_430.39_5.3_peak",1416,"2-(1,5-dihydroxypentan-3-ylamino)ethyl octadecanoate","CCCCCCCCCCCCCCCCCC(=O)OCCNC(CCO)CCO","InChI=1S/C25H51NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-25(29)30-23-20-26-24(18-21-27)19-22-28/h24,26-28H,2-23H2,1H3","Fatty acids","Fatty amides",NA,"X1416_430.39_5.3_peak","Mature - Young",0.37499525291731,1.42597422999192
"323","X1417_660.85_1.6_peak",1417,NA,NA,NA,NA,NA,NA,"X1417_660.85_1.6_peak","Mature - Young",0.666494098933738,1.17620369142921
"324","X1418_428.76_1.7_peak",1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","X1420_408.21_1.7_peak",1420,NA,NA,NA,NA,NA,NA,"X1420_408.21_1.7_peak","Mature - Young",0.19974889452753,1.69951561552797
"326","X1421_595.37_5.4_peak",1421,NA,NA,NA,NA,NA,NA,"X1421_595.37_5.4_peak","Mature - Young",0.0614475615351391,2.21149534683523
"327","X1422_359.26_4_peak",1422,"Enescorb","CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)C)C)C","InChI=1S/C23H34O3/c1-14(24)19-7-8-20-18-6-5-16-13-17(26-15(2)25)9-11-22(16,3)21(18)10-12-23(19,20)4/h5,17-21H,6-13H2,1-4H3","Terpenoids","Steroids",NA,"X1422_359.26_4_peak","Mature - Young",0.333039678276312,1.47750402165914
"328","X1423_506.38_6_peak",1423,NA,NA,NA,NA,NA,0.006,"X1423_506.38_6_peak","Mature - Young",0.0476450693332013,2.32198203672935
"329","X1424_542.78_0.8_peak",1424,NA,NA,NA,NA,NA,NA,"X1424_542.78_0.8_peak","Mature - Young",0.447761448505221,1.34895330115938
"330","X1426_308.19_1.3_peak",1426,NA,NA,NA,NA,NA,NA,"X1426_308.19_1.3_peak","Mature - Young",0.368149916364655,1.43397529384916
