"smiles_sirius","InChIkey2D_sirius","rank_sirius","formulaRank_sirius","#adducts_sirius","#predictedFPs_sirius","ConfidenceScore_sirius","CSI:FingerIDScore_sirius","ZodiacScore_sirius","SiriusScore_sirius","molecularFormula_sirius","adduct_sirius","InChI_sirius","name_sirius","xlogp_sirius","pubchemids_sirius","links_sirius","dbflags_sirius","ionMass_sirius","retentionTimeInSeconds_sirius","id_sirius","feature_id","chebiid.x","chebiasciiname.x","searchscore.x","entitystar.x","chebiid.y","chebiasciiname.y","searchscore.y","entitystar.y"
"C1=NC2=C(N1)C(=O)NC(=O)N2","LRFVTYWOQMYALW",275,1,1,1,"0.552983655188137",-10.7532433849612,1,10.145980750933,"C5H4N4O2","[M + H]+","InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)","xanthine",-0.837425709,"1188;12290693;10034818;54048513;54048514;76973083;131674207;136703207","HMDB:(292);ZINC bio:(ZINC13517187);additional;MeSH:(1188);Plantcyc:(XANTHINE);PubMed;NORMAN:(NS00001219);COCONUT:(CNP0216695);KNApSAcK:(19660);Natural Products:(UNPD4350);PubChem:(1188 12290693 10034818 54048513 54048514 76973083 131674207 136703207);CHEBI:(48517 17712);PubChem class - bio and metabolites;KEGG:(C00385);PubChem class - safety and toxic;YMDB:(263);PubChem class - drug;Biocyc:(ALDITOL SMA-0000649 XANTHINE)",120564094,153.040756225586,171.043686,"496_mapp_batch_00026_sirius_791",791,"CHEBI:17712","9H-xanthine","0.07","3","CHEBI:17712","9H-xanthine","2.99","3"
"C1=NC2=C(N1)NC(=N)N=C2O","UYTPUPDQBNUYGX",180,1,1,1,"0.7124187931198279",-15.7563953727325,1,10.9239555806863,"C5H5N5O","[M + H]+","InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)","Dew Pearl",-0.300000012,"101209860;101209861;135537618;135818268;136111026;136636085;136176309;136689991;136219950;136219951;137154458;137224691;136806181;135398634;136373045;137262648;137262649;136900161;136912024;135492042","HMDB:(132);SuperNatural:(SN00001734);ZINC bio:(ZINC00895129);additional;HSDB:(73-40-5);MeSH:(135398634);Plantcyc:(GUANINE);PubMed;NORMAN:(NS00004031);COCONUT:(CNP0181327);KNApSAcK:(1501);Natural Products:(UNPD47403);PubChem:(101209860 101209861 135537618 135818268 136111026 136636085 136176309 136689991 136219950 136219951 137154458 137224691 136806181 135398634 136373045 137262648 137262649 136900161 136912024 135492042);CHEBI:(16235);PubChem class - bio and metabolites;KEGG:(C00242);PubChem class - safety and toxic;YMDB:(698);Training Set;PubChem class - drug;Biocyc:(GUANINE SMA-0000461)",121629566,152.057052612305,250.398288,"816_mapp_batch_00026_sirius_318",318,"CHEBI:16235","guanine","0.07","3","CHEBI:16235","guanine","3.06","3"
"C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N","NYHBQMYGNKIUIF",300,1,1,1,"0.5238691480793468",-8.75025505769185,0.996984924623116,12.8774866610105,"C10H13N5O5","[M + Na]+","InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)","Guanosin",-2.17188406,"765;102404256;135508725;135514572;135529707;135536697;135538738;135546397;135582771;135596570;135618539;135699331;135726185;136019960;136029099;136029343;136032217;135768161;135768162;135768196;135796591;136073062;136073540;135823787;136594098;136596777;136612256;136614128;136623055;136168113;135934930;136670894;136200123;137103576;136219952;136698781;136232965;135976484;137143419;136259572;136263240;137221166;136806182;136806183;136806184;136806185;135398635;136823426;135402034;135405185;136835877;135426840;135427248;135433833;135440077;135461724;135463678;136898426;136900427;136912867;135484501;135490841;136451762;135499520;135499776;136461600;136474462;136490162;137506101;136996824;137403028","HMDB:(133);ZINC bio:(ZINC01550030 ZINC01698205 ZINC03869967 ZINC03869968 ZINC03869969 ZINC03869970 ZINC06585367);additional;MeSH:(135398635 135499520);Plantcyc:(CPD-15142 GUANOSINE);PubMed;NORMAN:(NS00009027);COCONUT:(CNP0244479);KNApSAcK:(19679);Natural Products:(UNPD65620 UNPD105334 UNPD68611);PubChem:(765 102404256 135508725 135514572 135529707 135536697 135538738 135546397 135582771 135596570 135618539 135699331 135726185 136019960 136029099 136029343 136032217 135768161 135768162 135768196 135796591 136073062 136073540 135823787 136594098 136596777 136612256 136614128 136623055 136168113 135934930 136670894 136200123 137103576 136219952 136698781 136232965 135976484 137143419 136259572 136263240 137221166 136806182 136806183 136806184 136806185 135398635 136823426 135402034 135405185 136835877 135426840 135427248 135433833 135440077 135461724 135463678 136898426 136900427 136912867 135484501 135490841 136451762 135499520 135499776 136461600 136474462 136490162 137506101 136996824 137403028);CHEBI:(73141 16750);PubChem class - bio and metabolites;KEGG:(C00387);PubChem class - safety and toxic;YMDB:(509);Training Set;PubChem class - drug;Biocyc:(CPD-15142 GUANOSINE)",120580478,306.080871582031,292.831614,"286_mapp_batch_00026_sirius_2504",2504,"CHEBI:16750","guanosine","0.05","3","CHEBI:181418","2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one","2.41","2"
"C1=NC2=NC=NC(=C2N1)N","GFFGJBXGBJISGV",326,1,1,1,"0.49448076903154187",-7.56946678859688,1,8.05198896854376,"C5H5N5","[M + H]+","InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)","adenine",-0.420141459,"190;145773;5231965;5232021;10510933;10558676;12254451;12254453;12254454;10855511;10920592;10997088;11094673;11116183;11263523;16735292;16735560;22564646;53835261;53835262;53349103;57461989;66995532;101129868;101129869;101153232;101153233;101239558;101239559;136016208;136136180;136165284;136645033;136645034;137067458;136174353;136680286;136238512;136735806;136494260;136496524;138396137","HMDB:(34);ZINC bio:(ZINC00000882);additional;MeSH:(190);Plantcyc:(ADENINE);PubMed;NORMAN:(NS00010868);COCONUT:(CNP0128332);KNApSAcK:(1490);Natural Products:(UNPD128555);PubChem:(190 145773 5231965 5232021 10510933 10558676 12254451 12254453 12254454 10855511 10920592 10997088 11094673 11116183 11263523 16735292 16735560 22564646 53835261 53835262 53349103 57461989 66995532 101129868 101129869 101153232 101153233 101239558 101239559 136016208 136136180 136165284 136645033 136645034 137067458 136174353 136680286 136238512 136735806 136494260 136496524 138396137);CHEBI:(16708);PubChem class - bio and metabolites;KEGG:(C00147);PubChem class - safety and toxic;YMDB:(887);PubChem class - drug;Biocyc:(ADENINE SMA-0000072)",120564094,136.061721801758,164.611038,"1360_mapp_batch_00026_sirius_1167",1167,"CHEBI:16708","adenine","0.07","3","CHEBI:16708","adenine","3.55","3"
"C1=NC2=NC=NC(=C2N1)N","GFFGJBXGBJISGV",303,1,1,1,"0.5207019880307544",-7.54111137211456,1,8.29015553808077,"C5H5N5","[M + H]+","InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)","adenine",-0.420141459,"190;145773;5231965;5232021;10510933;10558676;12254451;12254453;12254454;10855511;10920592;10997088;11094673;11116183;11263523;16735292;16735560;22564646;53835261;53835262;53349103;57461989;66995532;101129868;101129869;101153232;101153233;101239558;101239559;136016208;136136180;136165284;136645033;136645034;137067458;136174353;136680286;136238512;136735806;136494260;136496524;138396137","HMDB:(34);ZINC bio:(ZINC00000882);additional;MeSH:(190);Plantcyc:(ADENINE);PubMed;NORMAN:(NS00010868);COCONUT:(CNP0128332);KNApSAcK:(1490);Natural Products:(UNPD128555);PubChem:(190 145773 5231965 5232021 10510933 10558676 12254451 12254453 12254454 10855511 10920592 10997088 11094673 11116183 11263523 16735292 16735560 22564646 53835261 53835262 53349103 57461989 66995532 101129868 101129869 101153232 101153233 101239558 101239559 136016208 136136180 136165284 136645033 136645034 137067458 136174353 136680286 136238512 136735806 136494260 136496524 138396137);CHEBI:(16708);PubChem class - bio and metabolites;KEGG:(C00147);PubChem class - safety and toxic;YMDB:(887);PubChem class - drug;Biocyc:(ADENINE SMA-0000072)",120564094,136.061874389648,151.551696,"398_mapp_batch_00026_sirius_1553",1553,"CHEBI:16708","adenine","0.07","3","CHEBI:16708","adenine","3.55","3"
"C1=NC2=NNN=C2C(=N1)N","HRYKDUPGBWLLHO",1144,1,1,1,"0.08031815397316118",-79.4854520902475,1,14.3024107651786,"C4H4N6","[M + H]+","InChI=1S/C4H4N6/c5-3-2-4(7-1-6-3)9-10-8-2/h1H,(H3,5,6,7,8,9,10)","zlchem 203",-0.699999988,"70746","NORMAN:(NS00023628);COCONUT:(CNP0274717);PubChem:(70746);CHEBI:(77751);ZINC bio:(ZINC03652180);MeSH:(70746);PubChem class - safety and toxic;PubMed;KEGG Mine",8659411046,137.056869506836,228.191262,"1765_mapp_batch_00026_sirius_4170",4170,"CHEBI:77751","8-azaadenine","0.07","3","CHEBI:77751","8-azaadenine","3.55","3"
"C1=NC2=NNN=C2C(=N1)N","HRYKDUPGBWLLHO",1153,1,1,1,"0.07942780450138254",-104.478676143669,1,19.3933262876003,"C4H4N6","[M + H]+","InChI=1S/C4H4N6/c5-3-2-4(7-1-6-3)9-10-8-2/h1H,(H3,5,6,7,8,9,10)","zlchem 203",-0.699999988,"70746","NORMAN:(NS00023628);COCONUT:(CNP0274717);PubChem:(70746);CHEBI:(77751);ZINC bio:(ZINC03652180);MeSH:(70746);PubChem class - safety and toxic;PubMed;KEGG Mine",8659411046,137.056930541992,164.57448,"1788_mapp_batch_00026_sirius_882",882,"CHEBI:77751","8-azaadenine","0.07","3","CHEBI:77751","8-azaadenine","3.55","3"
"C1C(C(C(C(N1)CCO)O)O)O","CJJRQVQPXAFTFW",649,1,1,1,"0.2851997805668676",-102.424702116873,1,73.1860740679193,"C7H15NO4","[M + H]+","InChI=1S/C7H15NO4/c9-2-1-4-6(11)7(12)5(10)3-8-4/h4-12H,1-3H2","(2R,3R,4R,5S)-2-(2-hydroxyethyl)piperidine-3,4,5-triol",-2.5,"10910110;11171290;11805279;11435256;21600621;21600622;49845237;49845418;72960758;101412418;101412419;131008088;130997865","MeSH:(11171290);PubChem:(10910110 11171290 11805279 11435256 21600621 21600622 49845237 49845418 72960758 101412418 101412419 131008088 130997865);PubMed",70,178.107406616211,285.84984,"787_mapp_batch_00026_sirius_1202",1202,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(C(C(O1)C(CO)O)O)O","JNYAEWCLZODPBN",719,1,1,1,"0.25696866864846607",-48.2097150929554,1,120.409417066823,"C6H12O5","[M + H]+","InChI=1S/C6H12O5/c7-1-3(8)6-5(10)4(9)2-11-6/h3-10H,1-2H2","Sorbitan",-2.0999999,"552087;103023;171094;6337195;9815293;10909888;10953859;11030160;14028612;14028613;10154201;11073753;11105690;46780405;54350588;54350589;54350590;57249818;57484357;56994771;59074151;59074152;59445976;59445982;66995514;67592081;69724024;67989708;67990284;89037662;102044135;101673061;118149569;121323688;121391504;126957119;130756936;130767006;130809048;129678115;133687549;135038167","PubChem class - food;SuperNatural:(SN00251493);PubMed;NORMAN:(NS00011485);COCONUT:(CNP0044084);Natural Products:(UNPD80595);PubChem:(552087 103023 171094 6337195 9815293 10909888 10953859 11030160 14028612 14028613 10154201 11073753 11105690 46780405 54350588 54350589 54350590 57249818 57484357 56994771 59074151 59074152 59445976 59445982 66995514 67592081 69724024 67989708 67990284 89037662 102044135 101673061 118149569 121323688 121391504 126957119 130756936 130767006 130809048 129678115 133687549 135038167);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;KEGG Mine",60351086658,165.075942993164,77.618694,"223_mapp_batch_00026_sirius_2483",2483,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(C(C(O1)C(CO)O)O)O","JNYAEWCLZODPBN",573,1,1,1,"0.31785566922806024",-40.0073171517528,1,86.9749517141892,"C6H12O5","[M + H]+","InChI=1S/C6H12O5/c7-1-3(8)6-5(10)4(9)2-11-6/h3-10H,1-2H2","Sorbitan",-2.0999999,"552087;103023;171094;6337195;9815293;10909888;10953859;11030160;14028612;14028613;10154201;11073753;11105690;46780405;54350588;54350589;54350590;57249818;57484357;56994771;59074151;59074152;59445976;59445982;66995514;67592081;69724024;67989708;67990284;89037662;102044135;101673061;118149569;121323688;121391504;126957119;130756936;130767006;130809048;129678115;133687549;135038167","PubChem class - food;SuperNatural:(SN00251493);PubMed;NORMAN:(NS00011485);COCONUT:(CNP0044084);Natural Products:(UNPD80595);PubChem:(552087 103023 171094 6337195 9815293 10909888 10953859 11030160 14028612 14028613 10154201 11073753 11105690 46780405 54350588 54350589 54350590 57249818 57484357 56994771 59074151 59074152 59445976 59445982 66995514 67592081 69724024 67989708 67990284 89037662 102044135 101673061 118149569 121323688 121391504 126957119 130756936 130767006 130809048 129678115 133687549 135038167);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;KEGG Mine",60351086658,165.075866699219,469.401588,"885_mapp_batch_00026_sirius_1319",1319,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(C(OC1N2C=CC(=NC2=O)C3C(C(=NC(=O)N3C4CC(C(O4)CO)O)N)N)CO)O","PLZBACFKLVUOIS",438,1,1,2,"0.40496664005205174",-379.06312960153,0.916582914572864,6.10084891999276,"C18H26N6O8","[M + H]+","InChI=1S/C18H26N6O8/c19-14-15(24(18(30)22-16(14)20)13-4-9(28)11(6-26)32-13)7-1-2-23(17(29)21-7)12-3-8(27)10(5-25)31-12/h1-2,8-15,25-28H,3-6,19H2,(H2,20,22,30)","null",-3.5,"118987336;139032689","COCONUT:(CNP0333322);PubChem:(118987336 139032689);CHEBI:(131835)",2097186,455.188568115234,234.66264,"1553_mapp_batch_00026_sirius_1109",1109,"CHEBI:131835","5',6'-diamino-1,3'-bis(2-deoxy-beta-D-erythro-pentofuranosyl)-4',5'-dihydro[4,4'-bipyrimidine]-2,2'(1H,3'H)-dione","0.05","3",NA,NA,NA,NA
"C1C(C(OC1N2C=CC(=NC2=O)N)CO)O","CKTSBUTUHBMZGZ",141,1,1,1,"0.7923260648567236",-3.52340323475252,1,57.0646222893982,"C9H13N3O4","[M + H]+","InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)","bmse000323",-1.2372489,"637;13711;688446;159354;1223201;451823;453557;6419441;6541396;6560425;10633089;10889684;12800110;12800112;12800113;12800115;12800116;11241647;18528811;21606772;23725055;25240947;42616528;44721303;44205198;44234247;44322004;46780611;52911283;57514101;58597108;59949021;58214778;58214779;70971940;76835644;76973317;87187091;90688565;90470573;90472734;119078792;118855895;118855915;123353107;129735127;131709853;133687969;135699684;135956855;139025304;139267827","HMDB:(14);SuperNatural:(SN00005731 SN00024330 SN00000219 SN00005732 SN00000480);ZINC bio:(ZINC00004253 ZINC00057290 ZINC03869837 ZINC03869838 ZINC05239365 ZINC18286013);additional;MeSH:(637 13711 159354 453557 1223201);Plantcyc:(DEOXYCYTIDINE);PubMed;NORMAN:(NS00014659);COCONUT:(CNP0146400);Natural Products:(UNPD18097);PubChem:(637 13711 688446 159354 1223201 451823 453557 6419441 6541396 6560425 10633089 10889684 12800110 12800112 12800113 12800115 12800116 11241647 18528811 21606772 23725055 25240947 42616528 44721303 44205198 44234247 44322004 46780611 52911283 57514101 58597108 59949021 58214778 58214779 70971940 76835644 76973317 87187091 90688565 90470573 90472734 119078792 118855895 118855915 123353107 129735127 131709853 133687969 135699684 135956855 139025304 139267827);CHEBI:(15698);PubChem class - bio and metabolites;KEGG:(C00881 C21554);YMDB:(504);Training Set;PubChem class - drug;Biocyc:(DEOXYCYTIDINE SMA-0000411 SMA-0000270 SMA-0000489)",54520174,228.098007202148,234.477144,"305_mapp_batch_00026_sirius_561",561,"CHEBI:15698","2'-deoxycytidine","0.06","3",NA,NA,NA,NA
"C1C(C(OC1N2C=CC(=NC2=O)N)CO)O","CKTSBUTUHBMZGZ",137,1,1,1,"0.7969561088429461",-3.17394344129363,1,11.5764383658765,"C9H13N3O4","[M + Na]+","InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)","bmse000323",-1.2372489,"637;13711;688446;159354;1223201;451823;453557;6419441;6541396;6560425;10633089;10889684;12800110;12800112;12800113;12800115;12800116;11241647;18528811;21606772;23725055;25240947;42616528;44721303;44205198;44234247;44322004;46780611;52911283;57514101;58597108;59949021;58214778;58214779;70971940;76835644;76973317;87187091;90688565;90470573;90472734;119078792;118855895;118855915;123353107;129735127;131709853;133687969;135699684;135956855;139025304;139267827","HMDB:(14);SuperNatural:(SN00005731 SN00024330 SN00000219 SN00005732 SN00000480);ZINC bio:(ZINC00004253 ZINC00057290 ZINC03869837 ZINC03869838 ZINC05239365 ZINC18286013);additional;MeSH:(637 13711 159354 453557 1223201);Plantcyc:(DEOXYCYTIDINE);PubMed;NORMAN:(NS00014659);COCONUT:(CNP0146400);Natural Products:(UNPD18097);PubChem:(637 13711 688446 159354 1223201 451823 453557 6419441 6541396 6560425 10633089 10889684 12800110 12800112 12800113 12800115 12800116 11241647 18528811 21606772 23725055 25240947 42616528 44721303 44205198 44234247 44322004 46780611 52911283 57514101 58597108 59949021 58214778 58214779 70971940 76835644 76973317 87187091 90688565 90470573 90472734 119078792 118855895 118855915 123353107 129735127 131709853 133687969 135699684 135956855 139025304 139267827);CHEBI:(15698);PubChem class - bio and metabolites;KEGG:(C00881 C21554);YMDB:(504);Training Set;PubChem class - drug;Biocyc:(DEOXYCYTIDINE SMA-0000411 SMA-0000270 SMA-0000489)",54520174,250.079956054688,234.142518,"503_mapp_batch_00026_sirius_792",792,"CHEBI:15698","2'-deoxycytidine","0.06","3",NA,NA,NA,NA
"C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O","YKBGVTZYEHREMT",372,1,1,1,"0.45491065210086157",-11.1117159574639,0.990452261306533,5.21408851117968,"C10H13N5O4","[M + K]+","InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)","bmse000003",-1.32843804,"90034543;135508931;135518113;135529689;135538739;135544549;135582772;135593627;135623698;135699680;135742137;135748369;135764668;136057839;136108704;135849075;136623053;136628879;136634287;136634288;136644173;136644174;137072542;136670202;136670203;136670895;136196958;136196959;136205225;136205228;137105585;136219890;136219891;136240607;137177347;137204795;136801906;137239701;135398592;135402018;135403804;135407322;136377354;136835831;137263789;136400525;135438462;135442253;135453910;135463646;135463650;135463654;135471523;136916137;135491591;136951620;139025684;139025685","HMDB:(85);ZINC bio:(ZINC00010512 ZINC00404254 ZINC00404255 ZINC00404256 ZINC00404257 ZINC03869839 ZINC03983944);additional;MeSH:(135398592);Plantcyc:(DEOXYGUANOSINE);PubMed;NORMAN:(NS00008000);COCONUT:(CNP0366637);Natural Products:(UNPD70487 UNPD30242);PubChem:(90034543 135508931 135518113 135529689 135538739 135544549 135582772 135593627 135623698 135699680 135742137 135748369 135764668 136057839 136108704 135849075 136623053 136628879 136634287 136634288 136644173 136644174 137072542 136670202 136670203 136670895 136196958 136196959 136205225 136205228 137105585 136219890 136219891 136240607 137177347 137204795 136801906 137239701 135398592 135402018 135403804 135407322 136377354 136835831 137263789 136400525 135438462 135442253 135453910 135463646 135463650 135463654 135471523 136916137 135491591 136951620 139025684 139025685);CHEBI:(17172);PubChem class - bio and metabolites;KEGG:(C00330);PubChem class - safety and toxic;YMDB:(505);Training Set;Biocyc:(DEOXYGUANOSINE)",87026030,306.059967041016,252.962628,"1676_mapp_batch_00026_sirius_2144",2144,"CHEBI:17172","2'-deoxyguanosine","0.06","3",NA,NA,NA,NA
"C1C(COC(O1)C(CO)(CO)CO)(CO)CO","HAFMWBNGZQAGCH",1121,1,1,1,"0.09060344214493347",-257.353276588598,1,68.3782600499342,"C10H20O7","[M + H]+","InChI=1S/C10H20O7/c11-1-9(2-12)6-16-8(17-7-9)10(3-13,4-14)5-15/h8,11-15H,1-7H2","null",-2.36866951,NA,"COCONUT:(CNP0286003);Natural Products:(UNPD159433)",2129920,253.128295898438,70.717614,"1453_mapp_batch_00026_sirius_2021",2021,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(COC(O1)C(CO)(CO)CO)(CO)CO","HAFMWBNGZQAGCH",1090,1,1,1,"0.10425321681669096",-262.897742201167,1,70.9646794111384,"C10H20O7","[M + H]+","InChI=1S/C10H20O7/c11-1-9(2-12)6-16-8(17-7-9)10(3-13,4-14)5-15/h8,11-15H,1-7H2","null",-2.36866951,NA,"COCONUT:(CNP0286003);Natural Products:(UNPD159433)",2129920,253.128280639648,69.746748,"849_mapp_batch_00026_sirius_324",324,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(COC(O1)C(CO)(CO)CO)(CO)CO","HAFMWBNGZQAGCH",1255,1,1,1,"0.04499082103528678",-238.353813170428,1,67.11278180787,"C10H20O7","[M + H]+","InChI=1S/C10H20O7/c11-1-9(2-12)6-16-8(17-7-9)10(3-13,4-14)5-15/h8,11-15H,1-7H2","null",-2.36866951,NA,"COCONUT:(CNP0286003);Natural Products:(UNPD159433)",2129920,253.128395080566,74.032962,"867_mapp_batch_00026_sirius_725",725,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(N(C2C(=N1)NC(NC2=O)N)C=O)CN","YWUQFXAWRVTNON",1099,1,1,1,"0.09971034789812705",-295.116683364877,1,14.9818842338633,"C8H14N6O2","[M + H]+","InChI=1S/C8H14N6O2/c9-1-4-2-11-6-5(14(4)3-15)7(16)13-8(10)12-6/h3-5,8H,1-2,9-10H2,(H,11,12)(H,13,16)","null",-3.5,"124222454","PubChem:(124222454);PubChem class - bio and metabolites",16777218,227.125198364258,191.470734,"1545_mapp_batch_00026_sirius_55",55,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(N(C2C(=N1)NC(NC2=O)N)C=O)CN","YWUQFXAWRVTNON",1136,1,1,1,"0.0844143026081675",-407.296632474176,1,15.7496897816638,"C8H14N6O2","[M + Na]+","InChI=1S/C8H14N6O2/c9-1-4-2-11-6-5(14(4)3-15)7(16)13-8(10)12-6/h3-5,8H,1-2,9-10H2,(H,11,12)(H,13,16)","null",-3.5,"124222454","PubChem:(124222454);PubChem class - bio and metabolites",16777218,249.10725402832,191.493282,"401_mapp_batch_00026_sirius_572",572,NA,NA,NA,NA,NA,NA,NA,NA
"C1C(NCC(C1O)O)CO","SRFZPWAZZISKCU",668,1,1,1,"0.2755358101333902",-71.6654841217013,1,50.677595867559,"C6H13NO3","[M + H]+","InChI=1S/C6H13NO3/c8-3-4-1-5(9)6(10)2-7-4/h4-10H,1-3H2","1,4-Dideoxymannojirimycin",-1.89999998,"10820692;10034762;11658312;68275909;69998583;101358490;131016597","COCONUT:(CNP0346870);KNApSAcK:(42026);Natural Products:(UNPD190485 UNPD150977);PubChem:(10820692 10034762 11658312 68275909 69998583 101358490 131016597);SuperNatural:(SN00234092 SN00399019);MeSH:(10034762);PubMed",3178582,148.09684753418,340.953384,"1604_mapp_batch_00026_sirius_1150",1150,NA,NA,NA,NA,NA,NA,NA,NA
