G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"724.0","main.cluster index_upperinput":"724.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6688	0.6688	0	N/A	N/A	6910160.896738282	9	724	-1	9	1090.6460	3	364.2153	6910160.896738282
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1705.0","main.cluster index_upperinput":"1705.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8160	1.8160	0	N/A	N/A	6155487.127178711	11	1705	-1	11	1356.6046	2	678.8023	6155487.127178711
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1706.0","main.cluster index_upperinput":"1706.0"}	This Node is a Singleton	N/A	N/A	N/A	5.5785	5.5785	0	N/A	N/A	13713499.505857432	12	1706	-1	12	732.4469	1	732.4469	13713499.505857432
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3009.0","main.cluster index_upperinput":"3009.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.8569	4.8569	0	N/A	N/A	25890058.105284173	12	3009	17	12	1085.6806	2	543.3403	25890058.105284173
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5693.0","main.cluster index_upperinput":"5693.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5621	2.5621	0	N/A	N/A	4028971.100332762	11	5693	-1	11	4025.9418	5	805.9884	4028971.100332762
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1280.0","main.cluster index_upperinput":"1280.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7346	1.7346	0	N/A	N/A	3640196.3376362314	11	1280	-1	11	833.4779	1	833.4779	3640196.3376362314
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1281.0","main.cluster index_upperinput":"1281.0"}	This Node is a Singleton	N/A	N/A	N/A	4.9520	4.9520	0	N/A	N/A	15949524.444649914	12	1281	-1	12	478.3486	1	478.3486	15949524.444649914
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"726.0","main.cluster index_upperinput":"726.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.2392	5.2392	0	N/A	N/A	33885386.86172168	12	726	18	12	969.7120	2	485.3560	33885386.86172168
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1707.0","main.cluster index_upperinput":"1707.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4180	2.4180	0	N/A	N/A	937673.0584628884	8	1707	-1	8	1856.9614	2	928.9807	937673.0584628884
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2296.0","main.cluster index_upperinput":"2296.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1469	5.1469	0	N/A	N/A	7962910.190750979	12	2296	-1	12	766.5312	1	766.5312	7962910.190750979
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5259.0","main.cluster index_upperinput":"5259.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4362	2.4362	0	N/A	N/A	556998.7565424803	8	5259	-1	8	1655.0561	3	552.3520	556998.7565424803
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"728.0","main.cluster index_upperinput":"728.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6625	0.6625	0	N/A	N/A	41569439.92204271	11	728	-1	11	802.4492	2	401.7246	41569439.92204271
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1283.0","main.cluster index_upperinput":"1283.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2709	2.2709	0	N/A	N/A	2894288.7755899653	11	1283	-1	11	728.4418	2	364.7209	2894288.7755899653
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1709.0","main.cluster index_upperinput":"1709.0"}	This Node is a Singleton	N/A	N/A	N/A	6.6405	6.6405	0	N/A	N/A	8873096.348059574	10	1709	-1	10	622.4289	1	622.4289	8873096.348059574
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"730.0","main.cluster index_upperinput":"730.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	3.6192	3.6192	0	N/A	N/A	19898188.984012697	11	730	31	11	460.2693	1	460.2693	19898188.984012697
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4207.0","main.cluster index_upperinput":"4207.0"}	This Node is a Singleton	N/A	N/A	N/A	5.5218	5.5218	0	N/A	N/A	10159116.279834468	12	4207	-1	12	550.3873	1	550.3873	10159116.279834468
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5695.0","main.cluster index_upperinput":"5695.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0798	4.0798	0	N/A	N/A	1654508.385359129	7	5695	-1	7	408.3105	1	408.3105	1654508.385359129
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3011.0","main.cluster index_upperinput":"3011.0"}	This Node is a Singleton	N/A	N/A	N/A	0.2900	0.2900	0	N/A	N/A	207837116.65715817	11	3011	-1	11	276.1185	1	276.1185	207837116.65715817
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"731.0","main.cluster index_upperinput":"731.0"}	This Node is a Singleton	N/A	N/A	N/A	0.3660	0.3660	0	N/A	N/A	33174259.143870417	11	731	-1	11	1102.6237	3	368.2079	33174259.143870417
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1286.0","main.cluster index_upperinput":"1286.0"}	This Node is a Singleton	N/A	N/A	N/A	6.3229	6.3229	0	N/A	N/A	4042120.618436034	12	1286	-1	12	1703.2001	3	568.4000	4042120.618436034
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8091.0","main.cluster index_upperinput":"8091.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9786	2.9786	0	N/A	N/A	1537219.6142655022	12	8091	-1	12	203.1279	1	203.1279	1537219.6142655022
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1710.0","main.cluster index_upperinput":"1710.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6092	5.6092	0	N/A	N/A	10742676.671701659	10	1710	-1	10	459.3228	1	459.3228	10742676.671701659
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"732.0","main.cluster index_upperinput":"732.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.3939	1.3939	0	N/A	N/A	27411910.65139892	11	732	8	11	373.2451	1	373.2451	27411910.65139892
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1287.0","main.cluster index_upperinput":"1287.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9942	3.9942	0	N/A	N/A	14168565.245276837	11	1287	-1	11	301.2526	1	301.2526	14168565.245276837
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"733.0","main.cluster index_upperinput":"733.0"}	This Node is a Singleton	N/A	N/A	N/A	0.4145	0.4145	0	N/A	N/A	66697415.24054102	11	733	-1	11	547.2579	2	274.1289	66697415.24054102
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"734.0","main.cluster index_upperinput":"734.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9808	6.9808	0	N/A	N/A	16570551.998767588	12	734	-1	12	1229.9084	2	615.4542	16570551.998767588
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"735.0","main.cluster index_upperinput":"735.0"}	This Node is a Singleton	N/A	N/A	N/A	5.7084	5.7084	0	N/A	N/A	43692845.33737303	12	735	-1	12	432.4048	1	432.4048	43692845.33737303
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1711.0","main.cluster index_upperinput":"1711.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7129	1.7129	0	N/A	N/A	11654279.979084475	12	1711	-1	12	696.4376	1	696.4376	11654279.979084475
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"736.0","main.cluster index_upperinput":"736.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.9597	0.9597	0	N/A	N/A	19723266.809384756	11	736	10	11	373.2807	1	373.2807	19723266.809384756
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1289.0","main.cluster index_upperinput":"1289.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.6501	5.6501	0	N/A	N/A	8510371.670480015	9	1289	58	9	441.3112	1	441.3112	8510371.670480015
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"737.0","main.cluster index_upperinput":"737.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8883	0.8883	0	N/A	N/A	16429682.64080463	12	737	-1	12	597.3093	2	299.1547	16429682.64080463
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"738.0","main.cluster index_upperinput":"738.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2086	2.2086	0	N/A	N/A	7578259.662387204	11	738	-1	11	1011.5007	2	506.2503	7578259.662387204
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2302.0","main.cluster index_upperinput":"2302.0"}	This Node is a Singleton	N/A	N/A	N/A	1.1302	1.1302	0	N/A	N/A	6945540.18525098	10	2302	-1	10	712.3127	2	356.6564	6945540.18525098
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6894.0","main.cluster index_upperinput":"6894.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1128	4.1128	0	N/A	N/A	1426466.2637036152	11	6894	-1	11	367.2844	1	367.2844	1426466.2637036152
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4813.0","main.cluster index_upperinput":"4813.0"}	This Node is a Singleton	N/A	N/A	N/A	6.3017	6.3017	0	N/A	N/A	2986570.021542972	12	4813	-1	12	832.6345	1	832.6345	2986570.021542972
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"739.0","main.cluster index_upperinput":"739.0"}	This Node is a Singleton	N/A	N/A	N/A	3.8416	3.8416	0	N/A	N/A	20143076.420886736	10	739	-1	10	867.3716	1	867.3716	20143076.420886736
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5399.0","main.cluster index_upperinput":"5399.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2832	0.2832	0	N/A	N/A	22267782.50824219	1	5399	44	1	360.0677	1	360.0677	22267782.50824219
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1290.0","main.cluster index_upperinput":"1290.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1307	7.1307	0	N/A	N/A	15218429.389487328	12	1290	-1	12	728.5891	1	728.5891	15218429.389487328
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3016.0","main.cluster index_upperinput":"3016.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2626	0.2626	0	N/A	N/A	136261536.9377168	11	3016	39	11	249.0435	1	249.0435	136261536.9377168
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1714.0","main.cluster index_upperinput":"1714.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0671	2.0671	0	N/A	N/A	1605809.6991855449	11	1714	-1	11	1391.7399	3	464.5800	1605809.6991855449
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1715.0","main.cluster index_upperinput":"1715.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.5326	5.5326	0	N/A	N/A	27608941.542833015	11	1715	14	11	583.3244	1	583.3244	27608941.542833015
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2303.0","main.cluster index_upperinput":"2303.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2979	2.2979	0	N/A	N/A	344685.5344906004	4	2303	-1	4	2393.0765	3	798.3588	344685.5344906004
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4815.0","main.cluster index_upperinput":"4815.0"}	This Node is a Singleton	N/A	N/A	N/A	2.1721	2.1721	0	N/A	N/A	1133414.1244912078	5	4815	-1	5	1240.7007	2	620.8503	1133414.1244912078
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5400.0","main.cluster index_upperinput":"5400.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=163&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2775	0.2775	0	N/A	N/A	342301565.36357814	11	5400	163	11	561.1401	2	281.0701	342301565.36357814
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9018.0","main.cluster index_upperinput":"9018.0"}	This Node is a Singleton	N/A	N/A	N/A	6.4060	6.4060	0	N/A	N/A	4196827.713886238	12	9018	-1	12	715.5758	1	715.5758	4196827.713886238
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1716.0","main.cluster index_upperinput":"1716.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0371	4.0371	0	N/A	N/A	3430380.929831549	11	1716	-1	11	593.2691	1	593.2691	3430380.929831549
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2304.0","main.cluster index_upperinput":"2304.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4747	4.4747	0	N/A	N/A	11513641.563529782	12	2304	-1	12	809.6019	2	405.3010	11513641.563529782
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"741.0","main.cluster index_upperinput":"741.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=198&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	2.6669	2.6669	0	N/A	N/A	11318472.131746465	12	741	198	12	244.1906	1	244.1906	11318472.131746465
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"742.0","main.cluster index_upperinput":"742.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8664	0.8664	0	N/A	N/A	18045710.24293946	11	742	-1	11	295.1293	1	295.1293	18045710.24293946
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1292.0","main.cluster index_upperinput":"1292.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8772	1.8772	0	N/A	N/A	4508083.575317629	11	1292	-1	11	617.3662	1	617.3662	4508083.575317629
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1718.0","main.cluster index_upperinput":"1718.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1880	7.1880	0	N/A	N/A	10756988.15075195	12	1718	-1	12	508.4573	1	508.4573	10756988.15075195
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"743.0","main.cluster index_upperinput":"743.0"}	This Node is a Singleton	N/A	N/A	N/A	0.9151	0.9151	0	N/A	N/A	10039715.07918213	11	743	-1	11	982.6595	2	491.8297	10039715.07918213
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9467.0","main.cluster index_upperinput":"9467.0"}	This Node is a Singleton	N/A	N/A	N/A	8.4937	8.4937	0	N/A	N/A	4014070.9717875803	12	9467	-1	12	286.9334	1	286.9334	4014070.9717875803
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5268.0","main.cluster index_upperinput":"5268.0"}	This Node is a Singleton	N/A	N/A	N/A	1.9357	1.9357	0	N/A	N/A	1631321.1295903325	10	5268	-1	10	1211.7394	2	606.3697	1631321.1295903325
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"744.0","main.cluster index_upperinput":"744.0"}	This Node is a Singleton	N/A	N/A	N/A	0.5896	0.5896	0	N/A	N/A	34151701.334638655	11	744	-1	11	1552.7984	3	518.2661	34151701.334638655
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"9468.0","main.cluster index_upperinput":"9468.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2859	2.2859	0	N/A	N/A	541598.5649638664	4	9468	-1	4	812.4840	2	406.7420	541598.5649638664
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1294.0","main.cluster index_upperinput":"1294.0"}	This Node is a Singleton	N/A	N/A	N/A	6.1581	6.1581	0	N/A	N/A	27468948.958341785	12	1294	-1	12	468.4203	1	468.4203	27468948.958341785
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5269.0","main.cluster index_upperinput":"5269.0"}	This Node is a Singleton	N/A	N/A	N/A	6.3627	6.3627	0	N/A	N/A	2056616.9401254884	12	5269	-1	12	1259.9237	2	630.4619	2056616.9401254884
